model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,1.443,16,16,2797.83,14.069,9818.391,1.443,0.09,720.135,45.008,71.077,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.688,0.008,4.0,12.0,8204.0,8192,12.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,45.008
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,15,1.371,15,15,2797.439,13.772,9669.575,1.371,0.086,684.286,42.768,72.612,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.666,0.008,4.0,11.0,8203.0,8192,11.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,42.768
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.313,12,12,2728.063,12.874,9152.198,1.313,0.082,655.191,40.949,77.676,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.599,0.006,4.0,8.0,8200.0,8192,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,40.949
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.306,12,12,2127.921,12.224,8227.452,1.306,0.082,651.641,40.728,81.81,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.809,0.008,3.0,9.0,6153.0,6144,9.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,40.728
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,11,1.217,11,11,2127.567,11.926,8078.693,1.217,0.076,607.137,37.946,83.85,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.787,0.007,3.0,8.0,6152.0,6144,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,37.946
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,9,1.166,9,9,2074.985,11.327,7727.227,1.166,0.073,582.045,36.378,88.284,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.742,0.006,3.0,6.0,6150.0,6144,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,36.378
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,8,1.117,8,8,1389.275,10.323,6540.268,1.117,0.07,557.275,34.83,96.875,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.93,0.008,2.0,6.0,4102.0,4096,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,34.83
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,7,1.019,7,7,1388.888,9.727,6242.882,1.019,0.064,508.66,31.791,102.802,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.908,0.007,2.0,5.0,4101.0,4096,5.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,31.791
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.016,6,6,1354.635,9.134,5912.715,1.016,0.064,507.15,31.697,109.476,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.885,0.006,2.0,4.0,4100.0,4096,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,31.697
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,0.948,5,5,720.842,8.542,4983.151,0.948,0.059,472.986,29.562,117.073,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.073,0.01,1.0,4.0,2052.0,2048,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,29.562
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,0.892,5,5,1354.258,8.535,5613.008,0.892,0.056,445.18,27.824,117.171,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.863,0.005,2.0,3.0,4099.0,4096,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,27.824
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,0.862,4,4,1320.033,7.938,5281.306,0.862,0.054,430.338,26.896,125.97,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.84,0.004,2.0,2.0,4098.0,4096,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,26.896
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,0.861,4,4,703.331,7.272,4332.106,0.861,0.054,429.849,26.866,137.512,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.051,0.008,1.0,3.0,2051.0,2048,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,26.866
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,3,0.747,3,3,685.836,6.686,4022.29,0.747,0.047,372.796,23.3,149.56,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.028,0.006,1.0,2.0,2050.0,2048,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,23.3
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,2,0.591,2,2,668.359,6.099,3711.661,0.591,0.037,294.739,18.421,163.967,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.006,0.004,1.0,1.0,2049.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,18.421
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.345,1,1,649.668,5.132,3210.489,0.345,0.022,171.906,10.744,194.859,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.984,0.002,1.0,1.0,2048.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,10.744
