model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,64,3.563,64,64,1849.756,31.926,17780.649,3.563,0.223,1778.064,111.129,31.323,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.764,0.032,4.0,60.0,8252.0,8192,60.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,111.129
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,3.512,56,56,710.536,31.011,16184.876,3.512,0.22,1752.5,109.531,32.247,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.216,0.112,1.0,55.0,2103.0,2048,55.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,109.531
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,3.492,56,56,1121.338,30.184,16183.339,3.492,0.218,1742.502,108.906,33.13,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,32.005,0.056,2.0,54.0,4150.0,4096,54.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,108.906
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,56,3.43,56,56,1777.726,28.639,16068.701,3.43,0.214,1711.716,106.982,34.917,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.584,0.028,4.0,52.0,8244.0,8192,52.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,106.982
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,3.342,48,48,707.712,27.83,14594.955,3.342,0.209,1667.692,104.231,35.932,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,28.036,0.096,1.0,47.0,2095.0,2048,47.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,104.231
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,3.324,48,48,1049.714,26.98,14512.714,3.324,0.208,1658.548,103.659,37.065,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.826,0.048,2.0,46.0,4142.0,4096,46.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,103.659
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,3.267,48,48,1705.87,25.36,14360.387,3.267,0.204,1630.206,101.888,39.433,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.405,0.024,4.0,44.0,8236.0,8192,44.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,101.888
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,3.121,40,40,678.454,24.728,13017.559,3.121,0.195,1557.147,97.322,40.441,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.857,0.08,1.0,39.0,2087.0,2048,39.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,97.322
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,3.104,40,40,978.434,23.856,12882.703,3.104,0.194,1548.909,96.807,41.918,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.647,0.04,2.0,38.0,4134.0,4096,38.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,96.807
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,3.054,40,40,1634.189,22.16,12692.013,3.054,0.191,1523.699,95.231,45.126,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.226,0.02,4.0,36.0,8228.0,8192,36.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,95.231
