model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,48,2.651,48,48,2405.669,30.503,17626.497,2.651,0.166,1322.91,82.682,32.784,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.405,0.024,4.0,44.0,8236.0,8192,44.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,82.682
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,2.574,40,40,948.825,29.782,15810.054,2.574,0.161,1284.344,80.271,33.577,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.857,0.08,1.0,39.0,2087.0,2048,39.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,80.271
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,2.529,40,40,1408.539,28.837,15798.201,2.529,0.158,1262.12,78.883,34.678,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.647,0.04,2.0,38.0,4134.0,4096,38.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,78.883
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,40,2.522,40,40,2304.792,25.994,15275.837,2.522,0.158,1258.405,78.65,38.47,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.226,0.02,4.0,36.0,8228.0,8192,36.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,78.65
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.421,32,32,846.675,25.115,13379.166,2.421,0.151,1208.004,75.5,39.817,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.678,0.064,1.0,31.0,2079.0,2048,31.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,75.5
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.381,32,32,1306.746,24.063,13314.035,2.381,0.149,1188.228,74.264,41.558,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.468,0.032,2.0,30.0,4126.0,4096,30.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,74.264
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.374,32,32,2204.144,21.204,12785.079,2.374,0.148,1184.8,74.05,47.16,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.047,0.016,4.0,28.0,8220.0,8192,28.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,74.05
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,28,2.267,28,28,2153.906,18.945,11607.435,2.267,0.142,1131.081,70.693,52.785,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.957,0.014,4.0,24.0,8216.0,8192,24.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,70.693
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,24,2.137,24,24,2103.725,16.687,10430.606,2.137,0.134,1066.53,66.658,59.926,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.868,0.012,4.0,20.0,8212.0,8192,20.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,66.658
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.08,20,20,1154.89,16.382,9329.294,2.08,0.13,1037.857,64.866,61.044,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.199,0.02,2.0,18.0,4114.0,4096,18.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,64.866
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.075,20,20,2053.601,13.492,8785.914,2.075,0.13,1035.372,64.711,74.12,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.778,0.01,4.0,16.0,8208.0,8192,16.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,64.711
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,1.993,16,16,1104.493,13.189,7685.761,1.993,0.125,994.575,62.161,75.821,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.109,0.016,2.0,14.0,4110.0,4096,14.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,62.161
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,1.989,16,16,2003.534,10.284,7135.232,1.989,0.124,992.648,62.041,97.239,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.688,0.008,4.0,12.0,8204.0,8192,12.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,62.041
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,15,1.885,15,15,2003.241,10.115,7050.835,1.885,0.118,940.452,58.778,98.859,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.666,0.008,4.0,11.0,8203.0,8192,11.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,58.778
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.781,12,12,1953.524,9.606,6746.853,1.781,0.111,888.79,55.549,104.103,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.599,0.006,4.0,8.0,8200.0,8192,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,55.549
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,12,1.767,12,12,1533.881,9.15,6099.717,1.767,0.11,881.594,55.1,109.29,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.809,0.008,3.0,9.0,6153.0,6144,9.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,55.1
