model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,9,1.599,9,9,1406.865,8.48,5638.616,1.599,0.1,797.672,49.854,117.918,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.742,0.006,3.0,6.0,6150.0,6144,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,49.854
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,8,1.515,8,8,943.288,7.846,4858.347,1.515,0.095,756.091,47.256,127.457,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.93,0.008,2.0,6.0,4102.0,4096,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,47.256
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.39,6,6,488.518,7.314,4137.979,1.39,0.087,693.62,43.351,136.733,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.096,0.012,1.0,5.0,2053.0,2048,5.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,43.351
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.379,6,6,919.753,6.89,4357.635,1.379,0.086,688.158,43.01,145.148,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.885,0.006,2.0,4.0,4100.0,4096,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,43.01
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,1.297,5,5,476.9,6.385,3662.927,1.297,0.081,647.288,40.456,156.621,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.073,0.01,1.0,4.0,2052.0,2048,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,40.456
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,1.178,4,4,465.295,5.461,3190.357,1.178,0.074,587.913,36.745,183.115,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.051,0.008,1.0,3.0,2051.0,2048,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,36.745
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,8,2.07,8,8,797.902,5.427,3506.117,2.07,0.065,1032.853,32.277,184.254,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,22.625,0.008,2.0,6.0,4102.0,4096,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,32.277
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,3,1.034,3,3,453.702,4.917,2907.147,1.034,0.065,515.81,32.238,203.387,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.028,0.006,1.0,2.0,2050.0,2048,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,32.238
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,2,0.831,2,2,442.121,4.371,2623.119,0.831,0.052,414.499,25.906,228.794,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.006,0.004,1.0,1.0,2049.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,25.906
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.488,1,1,429.322,3.654,2252.491,0.488,0.031,243.518,15.22,273.699,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.984,0.002,1.0,1.0,2048.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,15.22
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.511,1,1,355.132,3.55,2126.467,0.511,0.016,254.82,7.963,281.709,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,18.706,0.002,1.0,1.0,2048.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,7.963
